date,15:45:00,15:50:00,15:54:00
2023-05-22,148.099996,147.89,147.99334
2023-05-23,146.67667,146.55333,146.27
2023-05-24,143.54667,143.49833,143.53666
2023-05-25,153.64,153.58667,153.44667
2023-05-26,163.34,163.11667,163.17333
2023-05-30,163.36,163.049998,162.82
2023-05-31,159.58333,159.35,159.20667
2023-06-01,161.78334,161.74,161.69333
2023-06-02,161.20333,161.29333,161.30333
2023-06-05,158.80333,158.93333,158.86333
2023-06-06,160.32,160.21666,160.48666
2023-06-07,159.99334,160.19,160.18667
2023-06-08,161.87,162.0,161.85333
2023-06-09,162.059998,161.93667,162.093333
2023-06-12,167.36667,167.28334,167.32333
2023-06-13,169.56333,169.51,169.62
2023-06-14,171.17334,170.57333,171.16667
2023-06-15,171.33,171.52667,171.019999
2023-06-16,169.61667,169.35667,169.25666
2023-06-20,167.86,168.11333,167.85333
2023-06-21,164.28,164.33,164.10667
2023-06-22,164.31333,164.21,164.38667
2023-06-23,162.15,161.66667,161.76334
2023-06-26,162.88,162.59,162.64333
2023-06-27,167.81,167.61,167.78666
2023-06-28,166.26666,166.28167,166.23
2023-06-29,166.18667,166.55667,166.48167
2023-06-30,169.36333,169.36,169.52167
2023-07-05,167.42667,167.38333,166.92
2023-07-06,164.59667,164.93333,164.59333
2023-07-07,165.42333,165.15,165.036662
2023-07-10,167.71,167.64333,167.98666
2023-07-11,168.14333,168.315,168.21
2023-07-12,171.40334,171.35541,171.60667
2023-07-13,175.23,175.11666,175.11001
2023-07-14,172.73334,172.76001,172.67668
2023-07-17,177.016663,176.80168,176.95667
2023-07-18,177.48667,177.58667,177.51001
2023-07-19,175.18667,175.19668,175.18667
2023-07-20,168.88,169.046672,168.88667
2023-07-21,170.52666,170.76001,170.83667
2023-07-24,169.97334,169.73003,169.83667
2023-07-25,173.27667,173.43667,173.37333
2023-07-26,171.12333,170.78333,170.43667
2023-07-27,173.019999,173.61666,173.84666
2023-07-28,177.66833,177.81667,178.016663
2023-07-31,177.86001,177.85329,178.023336
2023-08-01,178.54667,178.73334,178.75334
2023-08-02,171.83667,171.90334,171.63999
2023-08-03,171.15666,171.21667,171.40833
2023-08-04,170.40667,170.27666,170.51334
2023-08-07,172.17999,172.51001,172.56333
2023-08-08,170.2,170.10197,169.817
2023-08-09,167.51334,167.47,167.20667
2023-08-10,166.11667,166.39333,166.15333
2023-08-11,162.30333,162.15,162.31667
2023-08-14,166.75666,166.64667,166.72666
2023-08-15,164.018331,164.12333,164.08667
2023-08-16,161.26334,161.21,161.013336
2023-08-17,159.24167,159.53,159.48666
2023-08-18,160.61,160.47,160.25
